GalaxyID,Morphology
124424,Spiral
124425,Spiral
124434,Elliptical
124443,Spiral
124455,Spiral
124472,Spiral
124477,Spiral
124483,Elliptical
124491,Elliptical
124494,Spiral
124499,Spiral
124516,Elliptical
124519,Spiral
124548,Spiral
124549,Spiral
124578,Elliptical
124625,Spiral
124641,Spiral
124648,Elliptical
124649,Elliptical
124650,Elliptical
124679,Spiral
124694,Spiral
124714,Spiral
124723,Spiral
124733,Spiral
124770,Elliptical
124782,Elliptical
124816,Elliptical
124824,Spiral
124854,Elliptical
124862,Elliptical
124877,Spiral
124882,Spiral
124908,Elliptical
124943,Spiral
124970,Elliptical
124977,Elliptical
124981,Spiral
124991,Elliptical
124994,Elliptical
125006,Elliptical
125011,Elliptical
125040,Spiral
125063,Elliptical
125108,Elliptical
125118,Elliptical
125119,Elliptical
125123,Spiral
125129,Elliptical
125151,Elliptical
125158,Elliptical
125188,Elliptical
125199,Elliptical
125209,Elliptical
125277,Elliptical
125304,Elliptical
125327,Elliptical
125328,Elliptical
125352,Irregular
125358,Elliptical
125393,Elliptical
125422,Elliptical
125439,Elliptical
125460,Spiral
125475,Elliptical
125507,Spiral
125525,Elliptical
125537,Spiral
125576,Elliptical
125577,Elliptical
125597,Elliptical
125616,Spiral
125620,Elliptical
125627,Elliptical
125664,Elliptical
125667,Elliptical
125672,Elliptical
125675,Spiral
125678,Spiral
125683,Elliptical
125686,Elliptical
125687,Spiral
125719,Spiral
125739,Elliptical
125740,Elliptical
125746,Elliptical
125755,Spiral
125756,Elliptical
125760,Elliptical
125770,Spiral
125787,Spiral
125797,Spiral
125798,Elliptical
125828,Irregular
125860,Spiral
125861,Spiral
125912,Elliptical
125934,Elliptical
125948,Irregular
125960,Spiral
125973,Spiral
125975,Elliptical
125983,Elliptical
126041,Spiral
126050,Elliptical
126077,Spiral
126085,Spiral
126088,Spiral
126131,Elliptical
126132,Spiral
126143,Elliptical
126151,Spiral
126153,Spiral
126154,Spiral
126202,Spiral
126234,Spiral
126256,Elliptical
126260,Spiral
126265,Spiral
126279,Spiral
126282,Elliptical
126304,Spiral
126321,Spiral
126338,Elliptical
126364,Spiral
126382,Elliptical
126386,Elliptical
126391,Elliptical
126406,Spiral
126427,Spiral
126435,Spiral
126438,Elliptical
126459,Spiral
126471,Spiral
126475,Elliptical
126486,Irregular
126502,Elliptical
126510,Elliptical
126540,Elliptical
126547,Spiral
126549,Irregular
126581,Irregular
126625,Elliptical
126638,Elliptical
126643,Elliptical
126649,Irregular
126656,Spiral
126663,Elliptical
126694,Elliptical
126696,Elliptical
126719,Elliptical
126740,Elliptical
126759,Spiral
126760,Elliptical
126764,Spiral
126783,Elliptical
126800,Elliptical
126804,Spiral
126827,Elliptical
126841,Elliptical
126845,Elliptical
126847,Elliptical
126856,Elliptical
126857,Elliptical
126864,Elliptical
126885,Elliptical
126923,Elliptical
126929,Spiral
126961,Elliptical
127027,Elliptical
127031,Elliptical
127052,Elliptical
127057,Elliptical
127059,Elliptical
127082,Elliptical
127163,Spiral
127197,Elliptical
127210,Spiral
127231,Spiral
127297,Elliptical
127317,Spiral
127333,Spiral
127354,Spiral
127360,Spiral
127368,Irregular
127380,Spiral
127382,Spiral
127386,Spiral
127417,Spiral
127418,Spiral
127423,Spiral
127441,Spiral
127444,Spiral
127458,Elliptical
127465,Elliptical
127467,Spiral
127487,Spiral
127494,Spiral
127498,Spiral
127502,Elliptical
127511,Spiral
127517,Spiral
127530,Spiral
127546,Elliptical
127552,Irregular
127566,Spiral
127574,Spiral
127590,Spiral
127627,Elliptical
127630,Elliptical
127667,Spiral
127669,Spiral
127687,Elliptical
127698,Elliptical
127730,Spiral
127783,Spiral
127788,Elliptical
127793,Elliptical
127795,Irregular
127817,Elliptical
127857,Elliptical
127872,Spiral
127887,Spiral
127897,Spiral
127901,Spiral
127918,Elliptical
127934,Elliptical
127935,Elliptical
127937,Spiral
127950,Elliptical
127951,Spiral
127970,Spiral
128004,Spiral
128027,Elliptical
128031,Irregular
128068,Elliptical
128069,Elliptical
128079,Elliptical
128102,Spiral
128110,Elliptical
128128,Spiral
128130,Elliptical
128132,Spiral
128137,Elliptical
128147,Elliptical
128202,Spiral
128216,Spiral
128220,Elliptical
128240,Spiral
128271,Elliptical
128277,Elliptical
128284,Elliptical
128285,Spiral
128316,Elliptical
128341,Elliptical
128343,Spiral
128345,Elliptical
128357,Elliptical
128380,Elliptical
128385,Spiral
128389,Elliptical
128396,Elliptical
128411,Elliptical
128417,Spiral
128434,Elliptical
128439,Irregular
128470,Irregular
128485,Elliptical
128496,Elliptical
128499,Elliptical
128519,Elliptical
128544,Spiral
128563,Elliptical
128575,Elliptical
128615,Elliptical
128619,Elliptical
128625,Irregular
128646,Spiral
128650,Spiral
128664,Spiral
128703,Spiral
128707,Spiral
128720,Elliptical
128724,Elliptical
128745,Spiral
128749,Elliptical
128762,Spiral
128799,Elliptical
128814,Elliptical
128815,Elliptical
128826,Elliptical
128832,Elliptical
128864,Elliptical
128919,Spiral
128929,Elliptical
128936,Elliptical
128947,Elliptical
128978,Elliptical
128998,Spiral
129013,Elliptical
129036,Elliptical
129042,Elliptical
129043,Spiral
129068,Spiral
129093,Spiral
129102,Spiral
129117,Elliptical
129124,Elliptical
129146,Elliptical
129149,Spiral
129160,Elliptical
129168,Elliptical
129170,Spiral
129173,Elliptical
129175,Elliptical
129185,Spiral
129187,Elliptical
129191,Elliptical
129195,Spiral
129199,Spiral
129202,Elliptical
129207,Elliptical
129209,Elliptical
129211,Elliptical
129221,Spiral
129225,Spiral
129248,Elliptical
129251,Spiral
129277,Elliptical
129359,Elliptical
129362,Spiral
129365,Elliptical
129376,Elliptical
129433,Elliptical
129439,Elliptical
129456,Elliptical
129458,Elliptical
129480,Elliptical
129483,Elliptical
129486,Spiral
129488,Elliptical
129501,Elliptical
129510,Spiral
129556,Elliptical
129560,Spiral
129570,Elliptical
129594,Elliptical
129605,Elliptical
129609,Spiral
129622,Spiral
129626,Elliptical
129637,Elliptical
129665,Spiral
129721,Elliptical
129777,Spiral
129780,Elliptical
129809,Elliptical
129852,Elliptical
129869,Spiral
129883,Spiral
129932,Elliptical
129935,Elliptical
129937,Elliptical
129939,Elliptical
129951,Irregular
129993,Elliptical
130002,Spiral
130026,Spiral
130049,Elliptical
130055,Spiral
130071,Irregular
130077,Spiral
130097,Spiral
130110,Elliptical
130136,Spiral
130157,Elliptical
130160,Spiral
130207,Elliptical
130226,Elliptical
130241,Elliptical
130244,Elliptical
130278,Elliptical
130285,Spiral
130303,Spiral
130313,Irregular
130334,Spiral
130343,Spiral
130344,Elliptical
130355,Elliptical
130356,Elliptical
130394,Spiral
130396,Irregular
130397,Elliptical
130403,Elliptical
130407,Elliptical
130424,Elliptical
130426,Elliptical
130440,Spiral
130450,Elliptical
130454,Spiral
130456,Elliptical
130460,Spiral
130475,Spiral
130499,Spiral
130520,Spiral
130532,Elliptical
130553,Spiral
130558,Elliptical
130565,Irregular
130567,Irregular
130574,Spiral
130580,Elliptical
130624,Elliptical
130649,Irregular
130710,Elliptical
130719,Elliptical
130723,Elliptical
130737,Elliptical
130741,Spiral
130743,Elliptical
130745,Elliptical
130759,Elliptical
130760,Spiral
130768,Elliptical
130781,Elliptical
130790,Spiral
130803,Elliptical
130819,Elliptical
130826,Spiral
130853,Spiral
130858,Irregular
130861,Spiral
130868,Elliptical
130888,Spiral
130908,Irregular
130946,Spiral
130963,Elliptical
130969,Elliptical
130971,Elliptical
130972,Spiral
130973,Elliptical
130979,Elliptical
130996,Spiral
131009,Irregular
131010,Irregular
131021,Spiral
131030,Spiral
131049,Spiral
131051,Elliptical
131054,Elliptical
131063,Spiral
131064,Elliptical
131103,Spiral
131138,Spiral
131164,Elliptical
131172,Elliptical
131184,Elliptical
131189,Irregular
131208,Spiral
131211,Elliptical
131221,Elliptical
131245,Elliptical
131246,Spiral
131260,Elliptical
131278,Elliptical
131293,Elliptical
131312,Elliptical
131315,Elliptical
131322,Spiral
131323,Spiral
131359,Spiral
131373,Elliptical
131374,Elliptical
131376,Elliptical
131395,Irregular
131410,Elliptical
131435,Spiral
131452,Elliptical
131465,Spiral
131473,Spiral
131500,Spiral
131504,Elliptical
131520,Elliptical
131521,Elliptical
131525,Elliptical
131540,Elliptical
131585,Elliptical
131596,Elliptical
131603,Elliptical
131624,Spiral
131635,Elliptical
131657,Spiral
131670,Elliptical
131744,Elliptical
131745,Irregular
131747,Elliptical
131807,Spiral
131821,Elliptical
131843,Spiral
131848,Spiral
131855,Elliptical
131874,Elliptical
131875,Spiral
131880,Elliptical
131903,Spiral
131905,Elliptical
131934,Spiral
131939,Elliptical
131999,Elliptical
132003,Elliptical
132021,Spiral
132038,Spiral
132062,Spiral
132121,Elliptical
132127,Spiral
132139,Spiral
132147,Elliptical
132153,Irregular
132171,Spiral
132172,Elliptical
132175,Spiral
132188,Elliptical
132209,Elliptical
132234,Elliptical
132247,Spiral
132250,Irregular
132267,Elliptical
132280,Elliptical
132305,Spiral
132321,Elliptical
132333,Elliptical
132342,Elliptical
132350,Elliptical
132353,Elliptical
132382,Elliptical
132400,Elliptical
132413,Spiral
132416,Elliptical
132419,Elliptical
132423,Elliptical
132439,Elliptical
132448,Elliptical
132456,Elliptical
132457,Elliptical
132473,Elliptical
132481,Spiral
132502,Elliptical
132535,Elliptical
132551,Elliptical
132573,Spiral
132589,Elliptical
132612,Elliptical
132623,Elliptical
132626,Elliptical
132631,Spiral
132636,Elliptical
132639,Spiral
132640,Elliptical
132647,Spiral
132658,Irregular
132709,Elliptical
132714,Elliptical
132732,Elliptical
132746,Elliptical
132754,Elliptical
132767,Spiral
132781,Spiral
132782,Elliptical
132788,Elliptical
132802,Elliptical
132803,Spiral
132813,Elliptical
132814,Spiral
132825,Elliptical
132829,Elliptical
132837,Elliptical
132856,Spiral
132884,Elliptical
132907,Irregular
132919,Spiral
132938,Spiral
132957,Elliptical
132969,Spiral
133009,Spiral
133023,Spiral
133036,Elliptical
133100,Elliptical
133108,Spiral
133161,Elliptical
133166,Spiral
133178,Spiral
133206,Spiral
133231,Elliptical
133256,Spiral
133282,Spiral
133287,Elliptical
133289,Elliptical
133307,Spiral
133355,Elliptical
133380,Spiral
133395,Elliptical
133435,Spiral
133451,Elliptical
133499,Spiral
133503,Elliptical
133531,Elliptical
133542,Elliptical
133558,Elliptical
133596,Elliptical
133616,Irregular
133626,Elliptical
133637,Elliptical
133639,Spiral
133654,Elliptical
133665,Spiral
133669,Elliptical
133675,Elliptical
133711,Elliptical
133734,Elliptical
133755,Elliptical
133766,Spiral
133779,Elliptical
133824,Spiral
133854,Spiral
133862,Elliptical
133870,Elliptical
133941,Elliptical
133985,Spiral
133994,Spiral
134055,Elliptical
134068,Elliptical
134087,Elliptical
134155,Spiral
134170,Elliptical
134179,Elliptical
134184,Elliptical
134191,Elliptical
134211,Spiral
134231,Elliptical
134234,Elliptical
134266,Spiral
134270,Elliptical
134277,Elliptical
134282,Spiral
134285,Elliptical
134289,Elliptical
134347,Spiral
134363,Elliptical
134364,Elliptical
134368,Spiral
134398,Elliptical
134412,Spiral
134415,Elliptical
134424,Elliptical
134425,Spiral
134431,Elliptical
134450,Elliptical
134456,Elliptical
134463,Elliptical
134468,Spiral
134470,Spiral
134516,Spiral
134549,Spiral
134556,Irregular
134568,Irregular
134569,Spiral
134573,Spiral
134600,Elliptical
134604,Elliptical
134618,Elliptical
134624,Elliptical
134631,Elliptical
134638,Elliptical
134640,Spiral
134644,Spiral
134646,Spiral
134661,Irregular
134676,Spiral
134681,Elliptical
134688,Spiral
134703,Elliptical
134718,Spiral
134736,Elliptical
134742,Spiral
134798,Elliptical
134817,Spiral
134843,Spiral
134877,Elliptical
134880,Spiral
134882,Elliptical
134899,Elliptical
134903,Irregular
134915,Spiral
134922,Spiral
134947,Spiral
134970,Spiral
134981,Spiral
134986,Elliptical
134993,Spiral
135020,Elliptical
135030,Elliptical
135033,Elliptical
135039,Elliptical
135043,Spiral
135059,Elliptical
135066,Spiral
135077,Spiral
135082,Elliptical
135093,Spiral
135095,Elliptical
135102,Spiral
135134,Elliptical
135135,Spiral
135163,Elliptical
135172,Elliptical
135173,Elliptical
135174,Spiral
135184,Elliptical
135187,Spiral
135191,Elliptical
135208,Spiral
135223,Elliptical
135256,Spiral
135258,Spiral
135295,Spiral
135299,Elliptical
135311,Elliptical
135336,Spiral
135337,Elliptical
135338,Spiral
135351,Elliptical
135352,Elliptical
135353,Spiral
135359,Elliptical
135363,Elliptical
135416,Spiral
135417,Elliptical
135440,Irregular
135441,Spiral
135449,Spiral
135453,Elliptical
135456,Spiral
135494,Elliptical
135499,Spiral
135524,Elliptical
135536,Elliptical
135541,Elliptical
135588,Spiral
135596,Elliptical
135616,Elliptical
135640,Spiral
135648,Spiral
135676,Elliptical
135705,Elliptical
135714,Spiral
135717,Irregular
135730,Elliptical
135734,Spiral
135766,Spiral
135779,Elliptical
135809,Irregular
135810,Spiral
135820,Spiral
135828,Spiral
135831,Elliptical
135842,Spiral
135868,Elliptical
135873,Spiral
135890,Elliptical
135901,Elliptical
135902,Spiral
135924,Elliptical
135972,Elliptical
135980,Elliptical
136005,Elliptical
136022,Elliptical
136039,Elliptical
136072,Spiral
136093,Elliptical
136109,Elliptical
136166,Spiral
136167,Elliptical
136211,Spiral
136233,Elliptical
136247,Elliptical
136255,Elliptical
136261,Spiral
136264,Spiral
136289,Spiral
136317,Spiral
136370,Elliptical
136382,Spiral
136385,Elliptical
136387,Elliptical
136401,Elliptical
136414,Elliptical
136418,Elliptical
136420,Irregular
136439,Elliptical
136441,Spiral
136454,Elliptical
136466,Spiral
136491,Spiral
136494,Elliptical
136539,Elliptical
136544,Spiral
136565,Elliptical
136569,Spiral
136581,Elliptical
136592,Elliptical
136594,Spiral
136661,Irregular
136666,Elliptical
136667,Elliptical
136695,Spiral
136729,Elliptical
136731,Elliptical
136748,Spiral
136756,Irregular
136771,Irregular
136790,Elliptical
136821,Elliptical
136823,Spiral
136827,Elliptical
136843,Spiral
136851,Elliptical
136877,Spiral
136885,Spiral
136899,Elliptical
136908,Spiral
136929,Elliptical
136937,Elliptical
136972,Spiral
136991,Spiral
136993,Elliptical
137015,Elliptical
137040,Elliptical
137043,Elliptical
137052,Elliptical
137122,Elliptical
137134,Elliptical
137135,Elliptical
137150,Elliptical
137172,Spiral
137179,Spiral
137192,Elliptical
137197,Elliptical
137212,Elliptical
137237,Elliptical
137253,Elliptical
137272,Spiral
137342,Spiral
137349,Elliptical
137350,Spiral
137352,Elliptical
137376,Spiral
137384,Irregular
137386,Irregular
137390,Elliptical
137405,Elliptical
137412,Elliptical
137435,Irregular
137453,Spiral
137473,Elliptical
137487,Spiral
137493,Spiral
137504,Spiral
137513,Spiral
137522,Spiral
137555,Elliptical
137556,Irregular
137578,Spiral
137582,Spiral
137585,Elliptical
137587,Elliptical
137631,Spiral
137640,Spiral
137644,Elliptical
137653,Elliptical
137693,Spiral
137709,Elliptical
137712,Elliptical
137722,Elliptical
137732,Spiral
137749,Spiral
137751,Spiral
137778,Spiral
137783,Irregular
137787,Elliptical
137809,Elliptical
137813,Spiral
137827,Elliptical
137841,Spiral
137845,Spiral
137862,Elliptical
137887,Elliptical
137898,Spiral
137901,Spiral
137957,Elliptical
137969,Elliptical
137973,Elliptical
137980,Spiral
138027,Elliptical
138098,Elliptical
138121,Elliptical
138137,Spiral
138164,Elliptical
138170,Elliptical
138189,Spiral
138200,Elliptical
138204,Elliptical
138215,Elliptical
138217,Spiral
138236,Spiral
138238,Elliptical
138251,Spiral
138287,Elliptical
138290,Irregular
138306,Irregular
138339,Elliptical
138341,Elliptical
138348,Spiral
138351,Elliptical
138352,Elliptical
138360,Elliptical
138366,Spiral
138392,Spiral
138436,Elliptical
138452,Spiral
138455,Elliptical
138481,Elliptical
138490,Spiral
138494,Elliptical
138514,Spiral
138528,Elliptical
138532,Elliptical
138534,Spiral
138539,Spiral
138551,Elliptical
138561,Irregular
138564,Elliptical
138565,Elliptical
138598,Spiral
138610,Spiral
138616,Elliptical
138632,Elliptical
138636,Spiral
138668,Spiral
138670,Spiral
138685,Spiral
138689,Spiral
138725,Elliptical
138739,Elliptical
138769,Elliptical
138772,Elliptical
138815,Elliptical
138816,Spiral
138818,Elliptical
138823,Elliptical
138830,Elliptical
138859,Elliptical
138869,Elliptical
138883,Irregular
138893,Elliptical
138895,Elliptical
138899,Elliptical
138916,Elliptical
138943,Elliptical
138962,Elliptical
138980,Spiral
139006,Elliptical
139008,Spiral
139015,Spiral
139038,Elliptical
139040,Elliptical
139046,Elliptical
139077,Elliptical
139099,Elliptical
139109,Elliptical
139143,Elliptical
139144,Elliptical
139152,Elliptical
139153,Elliptical
139162,Spiral
139169,Spiral
139191,Elliptical
139202,Elliptical
139205,Elliptical
139220,Spiral
139266,Spiral
139269,Elliptical
139275,Elliptical
139303,Elliptical
139313,Spiral
139315,Irregular
139317,Elliptical
139325,Elliptical
139336,Elliptical
139352,Spiral
139354,Spiral
139355,Elliptical
139375,Spiral
139391,Spiral
139395,Elliptical
139416,Elliptical
139432,Spiral
139433,Spiral
139444,Elliptical
139447,Spiral
139471,Irregular
139480,Spiral
139523,Elliptical
139540,Spiral
139547,Elliptical
139554,Elliptical
139556,Spiral
139581,Spiral
139594,Spiral
139596,Spiral
139626,Spiral
139635,Irregular
139650,Elliptical
139665,Spiral
139668,Elliptical
139670,Elliptical
139672,Spiral
139679,Spiral
139688,Elliptical
139692,Elliptical
139711,Spiral
139712,Spiral
139725,Spiral
139758,Spiral
139775,Elliptical
139793,Spiral
139821,Elliptical
139823,Elliptical
139862,Elliptical
139863,Elliptical
139900,Spiral
139901,Elliptical
139919,Spiral
139923,Elliptical
139932,Irregular
139937,Spiral
139940,Elliptical
139955,Elliptical
140000,Elliptical
140010,Elliptical
140012,Elliptical
140023,Irregular
140054,Elliptical
140063,Elliptical
140070,Spiral
140081,Elliptical
140084,Elliptical
140146,Elliptical
140154,Irregular
140163,Spiral
140167,Spiral
140176,Elliptical
140185,Elliptical
140197,Spiral
140206,Elliptical
140211,Elliptical
140218,Elliptical
140222,Spiral
140225,Spiral
140239,Irregular
140246,Elliptical
140254,Elliptical
140278,Spiral
140289,Elliptical
140317,Irregular
140329,Elliptical
140359,Elliptical
140398,Elliptical
140402,Elliptical
140413,Spiral
140453,Spiral
140466,Elliptical
140489,Elliptical
140496,Elliptical
140529,Elliptical
140530,Elliptical
140533,Spiral
140552,Elliptical
140558,Elliptical
140576,Irregular
140597,Spiral
140614,Elliptical
140618,Elliptical
140631,Elliptical
140661,Elliptical
140673,Spiral
140695,Elliptical
140710,Elliptical
140714,Elliptical
140730,Irregular
140740,Spiral
140764,Spiral
140768,Spiral
140776,Spiral
140829,Spiral
140849,Elliptical
140876,Spiral
140897,Irregular
140949,Spiral
140957,Spiral
141069,Spiral
141077,Spiral
141084,Spiral
141110,Spiral
141131,Elliptical
